,real_imps,win_imps,clks,real_clks,rewards,budget,spent,CPM
329,295480,243999,243,246,-9685981.600301063,16000000.0,16000010,65.57408022164026
330,396882,265641,331,350,-7369186.939329404,16000000.0,16000008,60.23169616136063
331,420384,270603,348,369,-6928302.674093717,16000000.0,16000017,59.127271316282524
332,437520,248645,364,395,-4788068.943992716,16000000.0,14035226,56.446845904804036
333,437520,249382,365,395,-4839208.10137539,16000000.0,14090226,56.50057341748803
334,354974,257297,295,305,-8349971.418672422,16000000.0,16000045,62.18512069709324
335,247730,233224,195,196,-10765460.734532954,16000000.0,16000031,68.60370716564333
336,247730,233235,195,196,-10766822.76535625,16000000.0,16000067,68.60062597809076
337,260159,237416,207,207,-10495629.322888497,16000000.0,16000051,67.39247144253126
338,286557,241642,231,234,-9912670.15991456,16000000.0,16000016,66.21372112463892
339,300120,244397,245,250,-9625882.04799637,16000000.0,16000036,65.46739935432923
340,305325,246752,254,256,-9444847.577243218,16000000.0,16000030,64.84255446764362
341,437520,257783,367,395,-5459345.274457258,16000000.0,14760225,57.25833355962185
342,381988,261903,314,331,-7831991.099077846,16000000.0,16000071,61.091591161613266
343,381988,261699,312,331,-7894441.868037078,16000000.0,16000200,61.139706303807046
344,388671,263707,319,339,-7686157.310246845,16000000.0,16000024,60.67348989598304
345,381988,262384,312,331,-7876216.380631558,16000000.0,16000027,60.979430910421364
346,337500,252871,280,290,-8762668.935269365,16000000.0,16000046,63.27355054553507
347,339699,254145,284,291,-8609005.713777585,16000000.0,16000006,62.95621003757697
348,381988,262827,316,331,-7815655.420550479,16000000.0,16000029,60.876656507893024
349,388671,264817,322,339,-7664277.453429629,16000000.0,16000026,60.419180037535355
350,381988,262397,314,331,-7886493.613968097,16000000.0,16000019,60.976379303117035
351,396882,267186,335,350,-7310331.23848838,16000000.0,16000016,59.88343700642998
352,325255,250274,267,278,-9153723.175097432,16000000.0,16000062,63.93018052214773
353,354974,259056,294,305,-8317574.623579467,16000000.0,16000075,61.7629971897968
354,407075,268548,339,357,-7227930.859162197,16000000.0,16000044,59.57982930425845
355,354974,258807,294,305,-8331455.5072247265,16000000.0,16000047,61.82231160671852
356,337500,253252,277,290,-8753342.42865331,16000000.0,16000004,63.17819405177452
357,396882,267419,334,350,-7347289.206529507,16000000.0,16000027,59.83130218870013
358,337500,253933,281,290,-8669289.752507845,16000000.0,16000069,63.00901812682873
359,325255,249882,265,278,-9188256.77410898,16000000.0,16000011,64.03026628568685
360,337500,254290,281,290,-8658592.691620978,16000000.0,16000075,62.920582799166304
361,347666,257416,289,297,-8410938.676357785,16000000.0,16000002,62.15620629642291
362,437520,276594,378,395,-6420347.20512948,16000000.0,15963066,57.712987266535066
363,381988,263995,316,331,-7787582.05984251,16000000.0,16000056,60.60742059508703
364,381988,263870,315,331,-7791908.875766915,16000000.0,16000003,60.635930571872514
365,381988,264455,317,331,-7755311.090973518,16000000.0,16000042,60.50194551057836
366,388671,265198,320,339,-7660812.511461105,16000000.0,16000001,60.33228380304527
367,407075,270932,342,357,-7080028.271939668,16000000.0,16000017,59.055471483619506
368,359749,259659,301,309,-8234015.736316171,16000000.0,16000065,61.619527919309554
369,361846,261070,302,313,-8111896.506640338,16000000.0,16000076,61.28653617803654
370,361846,260815,301,313,-8141914.456202131,16000000.0,16000026,61.34626459367751
371,398987,268110,339,352,-7262471.010241986,16000000.0,16000009,59.67703181529969
372,359749,259750,300,309,-8221481.8178786915,16000000.0,16000076,61.59798267564966
373,396882,266609,331,350,-7420024.257359789,16000000.0,16000005,60.01299656050621
374,420384,272185,350,369,-6980701.027657608,16000000.0,16000061,58.78377206679281
375,407075,269261,342,357,-7185685.714463129,16000000.0,16000056,59.42210717482294
376,381988,264316,319,331,-7693075.301292292,16000000.0,16000172,60.53425445300322
377,420384,273276,352,369,-6929327.586644381,16000000.0,16000143,58.549389628068326
378,437520,234219,364,395,-3652988.18211663,16000000.0,12827289,54.7662187952301
379,437520,234525,365,395,-3682131.8010921692,16000000.0,12858055,54.82594606118751
380,437520,217626,360,395,-2689888.4829156776,16000000.0,11682797,53.68291013022341
381,437520,160041,333,395,-201501.09915492983,16000000.0,8213740,51.322723552089776
382,437520,201825,356,395,-2089965.3470400283,16000000.0,10812276,53.57253065774805
383,437520,201323,357,395,-2164083.215109398,16000000.0,10845271,53.87000491747093
384,437520,165269,332,395,-596453.5809874815,16000000.0,8625981,52.19358137339731
385,437520,134697,300,395,565766.4012695097,16000000.0,6825564,50.67346711508051
386,437520,155004,314,395,-388313.824032242,16000000.0,8100303,52.2586707439808
387,437520,159294,317,395,-518615.7501664699,16000000.0,8333237,52.31356485492235
388,437520,153946,312,395,-351377.6566045008,16000000.0,8039677,52.22400711937952
389,437520,161647,320,395,-589607.9625102998,16000000.0,8461747,52.34707108699821
390,437520,162741,318,395,-706361.6325029809,16000000.0,8569195,52.65541566046663
391,437520,174063,338,395,-972906.6728774002,16000000.0,9151187,52.57399332425616
392,437520,171821,335,395,-867146.8344824597,16000000.0,9006971,52.42066452878286
393,437520,168048,330,395,-700087.9429946705,16000000.0,8773050,52.20561982290774
394,437520,160405,321,395,-401705.7049989421,16000000.0,8314672,51.83549141236246
395,437520,165487,325,395,-587051.5968036702,16000000.0,8606485,52.007015656818965
396,437520,156291,316,395,-316743.2153251197,16000000.0,8109615,51.88792060963203
397,437520,142519,310,395,390300.88691605144,16000000.0,7218518,50.64951339821357
398,437520,157625,317,395,-296007.62843981275,16000000.0,8152865,51.72317208564631
399,437520,167241,333,395,-592309.0423472297,16000000.0,8683595,51.922644566822726
400,437520,170885,338,395,-750156.3444668205,16000000.0,8909149,52.13534833367469
401,437520,171841,339,395,-791988.879759249,16000000.0,8967379,52.18416443107291
402,437520,188335,348,395,-1501107.9001676494,16000000.0,9980695,52.994371731223616
403,437520,165747,337,395,-425264.38994480984,16000000.0,8540853,51.529457546742925
404,437520,176134,341,395,-938236.4498586695,16000000.0,9211864,52.30031680425131
405,437520,172486,340,395,-737880.5791349604,16000000.0,8967620,51.99042241109424
406,437520,173887,342,395,-765970.994713268,16000000.0,9033394,51.949794981798526
407,437520,175750,341,395,-900648.583687399,16000000.0,9174800,52.20369843527738
408,437520,163364,334,395,-243133.3719161109,16000000.0,8360046,51.17434685732475
409,437520,163296,334,395,-209268.64573323986,16000000.0,8330632,51.015530080344895
410,437520,169923,339,395,-536810.3018359103,16000000.0,8758868,51.54610029248542
411,437520,158441,333,395,79613.06213727982,16000000.0,7991885,50.440763438756385
412,437520,169716,339,395,-439097.31463037035,16000000.0,8695538,51.235817483325086
413,437520,140506,314,395,694870.8801274896,16000000.0,6974411,49.63781617866853
414,437520,120432,302,395,1694531.813381761,16000000.0,5703741,47.360676564368276
415,437520,202623,358,395,-2070787.4488128077,16000000.0,10819516,53.39727474176179
416,437520,130375,312,395,1294710.5458525305,16000000.0,6294533,48.28021476510067
417,437520,162209,336,395,-90018.5229797302,16000000.0,8223287,50.69562724633035
418,437520,106748,288,395,2104710.779793831,16000000.0,4969450,46.553097013527186
419,437520,100515,292,395,2509050.28696825,16000000.0,4525013,45.01828582798587
420,437520,111538,288,395,1788660.1093765208,16000000.0,5314227,47.644990944790116
421,437520,104426,286,395,2249547.84205439,16000000.0,4810015,46.061469365866735
422,437520,93991,283,395,2687390.19669546,16000000.0,4183947,44.514336479024585
423,437520,85510,276,395,2896585.43816245,16000000.0,3749111,43.84412349432815
424,437520,101833,287,395,2302577.0947558302,16000000.0,4683050,45.9875482407471
425,437520,106463,295,395,2269525.0938057997,16000000.0,4876895,45.808355954650914
426,437520,88064,278,395,2839076.147639259,16000000.0,3877688,44.032612645348834
427,437520,102105,281,395,2291354.8690366005,16000000.0,4699367,46.02484697125508
428,437520,88169,281,395,2892792.623262601,16000000.0,3854892,43.72162551463666
429,437520,108249,287,395,1983305.9389426005,16000000.0,5090030,47.02149673438092
430,437520,109486,297,395,2131375.777949091,16000000.0,5070124,46.308422994720786
431,437520,106056,288,395,2202671.5416805805,16000000.0,4899711,46.19928151165422
432,437520,109923,292,395,2088689.3985871004,16000000.0,5106482,46.455082193899365
433,437520,100322,285,395,2395991.73565278,16000000.0,4580763,45.66060285879468
434,437520,116304,297,395,1728884.9543872506,16000000.0,5526420,47.517024349979366
435,437520,116660,295,395,1733297.4020984513,16000000.0,5539613,47.4851105777473
436,437520,192454,353,395,-1592106.3117357588,16000000.0,10184058,52.91684246625167
437,437520,129541,311,395,1253194.6290983702,16000000.0,6278154,48.464609660262
438,437520,120206,300,395,1622990.383756471,16000000.0,5732607,47.68985741144369
439,437520,116065,298,395,1808991.384859711,16000000.0,5481264,47.22581312195752
440,437520,113329,298,395,1986925.0065387015,16000000.0,5290188,46.67991423201475
441,437520,97954,287,395,2553972.817761469,16000000.0,4399996,44.91900279723135
442,437520,67271,261,395,3359205.4774245094,16000000.0,2815394,41.851525917557346
443,437520,59319,251,395,3538163.2711194204,16000000.0,2428219,40.93492810060857
444,437520,127720,307,395,1466780.9056507202,16000000.0,6099567,47.757336360789225
445,437520,120109,300,395,1669201.782151671,16000000.0,5700007,47.45695160229458
446,437520,154721,332,395,310854.50776426,16000000.0,7729598,49.95829913198596
447,437520,88765,287,395,2899650.48588846,16000000.0,3875778,43.66335830563848
448,437520,157031,333,395,128255.83664175024,16000000.0,7911753,50.38338289891805
449,437520,114106,300,395,1947223.802585611,16000000.0,5340876,46.80626785620388
450,437520,86821,281,395,2927908.56042277,16000000.0,3786431,43.61192568618191
451,437520,107220,297,395,2271882.0449331207,16000000.0,4911979,45.812152583473235
452,437520,83880,283,395,3037369.282767081,16000000.0,3619540,43.15140677157844
453,437520,106266,296,395,2260396.175764131,16000000.0,4881028,45.932170214367716
454,437520,93993,286,395,2652660.3890792,16000000.0,4195210,44.63321736725075
455,437520,137224,315,395,987023.7658769503,16000000.0,6711335,48.90788054567714
456,437520,122610,300,395,1468342.1582766203,16000000.0,5896840,48.094282684935976
457,437520,97953,288,395,2563454.8611303405,16000000.0,4402613,44.946178269169906
458,437520,76713,276,395,3215509.344150101,16000000.0,3261605,42.51697886929204
459,437520,90340,288,395,2828596.1959030894,16000000.0,3973586,43.984790790347574
460,437520,113555,298,395,1935393.9318924607,16000000.0,5326509,46.90686451499273
461,437520,99063,296,395,2566622.7543928795,16000000.0,4439736,44.81729808303807
462,437520,80567,281,395,3122658.1273907498,16000000.0,3449432,42.814452567428354
463,437520,58268,255,395,3621957.3172982302,16000000.0,2347681,40.2910860163383
464,437520,68144,263,395,3349399.1794471103,16000000.0,2856946,41.925129138295375
465,437520,87212,286,395,2958681.359674861,16000000.0,3789159,43.44767921845617
466,437520,81032,279,395,3095561.1016050098,16000000.0,3484772,43.00488695823872
467,437520,62393,261,395,3564063.39063105,16000000.0,2536389,40.65181991569567
468,437520,90408,289,395,2833314.3664560607,16000000.0,3975105,43.96850942394478
469,437520,104911,294,395,2335197.188983811,16000000.0,4790447,45.66200875027404
470,437520,63639,259,395,3455807.27403473,16000000.0,2638042,41.4532283662534
471,437520,69928,269,395,3398963.19661885,16000000.0,2917733,41.724816954581854
472,437520,83645,278,395,2993508.5599073395,16000000.0,3625506,43.34396556877279
473,437520,81269,280,395,3091037.49302593,16000000.0,3497309,43.03373980238467
474,437520,62052,258,395,3575876.4206803804,16000000.0,2525859,40.70552117578805
475,437520,60389,256,395,3572093.4711620407,16000000.0,2455425,40.66013677987713
476,437520,75664,274,395,3212485.10256223,16000000.0,3224210,42.61220659758934
477,437520,51570,239,395,3664229.001434409,16000000.0,2051807,39.78683343028893
478,437520,51919,242,395,3674800.8150822106,16000000.0,2061764,39.7111654692887
479,437520,86263,285,395,2967474.4767952496,16000000.0,3752718,43.50321690643729
480,437520,62814,257,395,3491007.533822941,16000000.0,2593140,41.28283503677524
481,437520,70400,266,395,3268056.57077636,16000000.0,2986576,42.422954545454544
482,437520,67491,264,395,3415227.4482841403,16000000.0,2812450,41.6714821235424
483,437520,61804,260,395,3558814.69584,16000000.0,2517165,40.72818911397321
484,437520,63520,258,395,3486912.9618564905,16000000.0,2617491,41.20735201511335
485,437520,52863,241,395,3663170.060790149,16000000.0,2104224,39.805232393167245
486,437520,35346,216,395,3683899.9318080205,16000000.0,1503850,42.546539919651444
487,437520,149236,331,395,534080.5534720104,16000000.0,7411687,49.66420300731727
488,437520,156813,333,395,169044.70030103988,16000000.0,7882290,50.26553920912169
489,437520,34851,215,395,3671090.379623721,16000000.0,1495531,42.91214025422513
490,437520,87339,279,395,2871283.0246301703,16000000.0,3835899,43.919657884793736
491,437520,49854,234,395,3650583.5448972206,16000000.0,2000959,40.136378224415296
492,437520,65943,263,395,3489239.2466276605,16000000.0,2723665,41.30332256645891
493,437520,67437,265,395,3459061.9958784906,16000000.0,2786373,41.31816361937808
494,437520,59733,249,395,3522001.211504391,16000000.0,2448433,40.98962047779285
495,437520,35337,217,395,3645339.79947432,16000000.0,1538328,43.53306732320231
496,437520,68944,267,395,3417537.1679086806,16000000.0,2864778,41.55224530053377
497,437520,36219,217,395,3682215.177112252,16000000.0,1535515,42.395289765040445
498,437520,120048,304,395,1659340.9491650707,16000000.0,5714691,47.60338364654138
499,437520,58821,254,395,3631436.48939634,16000000.0,2362779,40.16897026572143
500,437520,46542,231,395,3718012.9386140904,16000000.0,1829896,39.31708994026901
501,437520,35507,215,395,3648542.436303492,16000000.0,1533656,43.1930605232771
502,437520,36456,217,395,3685621.9698445513,16000000.0,1539399,42.22621790651745
503,437520,27968,209,395,3595457.8490082505,16000000.0,1337713,47.83012728832952
504,437520,66366,265,395,3460836.7740995497,16000000.0,2746067,41.37761805743905
505,437520,31111,213,395,3617027.9131924906,16000000.0,1428017,45.900710359679856
506,437520,39225,223,395,3622533.0508232513,16000000.0,1684994,42.957144678138945
507,437520,218695,361,395,-2910682.6721856673,16000000.0,11880571,54.32484053133359
508,437520,28224,211,395,3628097.4689301406,16000000.0,1322339,46.8515802154195
509,437520,31855,214,395,3631478.274188821,16000000.0,1439412,45.186375765186
510,437520,119759,302,395,1694359.790486981,16000000.0,5686478,47.482677711069734
511,437520,69117,267,395,3419537.89691121,16000000.0,2880918,41.681757020704026
512,437520,33446,216,395,3653914.0371581214,16000000.0,1470527,43.967200861089516
513,437520,48869,236,395,3705248.9953523995,16000000.0,1921716,39.32382491968323
514,437520,34755,217,395,3634420.5680607203,16000000.0,1527802,43.959200115091356
515,437520,32547,215,395,3608429.936718141,16000000.0,1483297,45.574000675945555
516,437520,28952,211,395,3649408.874836841,16000000.0,1334429,46.09108179054988
517,437520,34903,215,395,3709903.8218598706,16000000.0,1466702,42.02223304586998
518,437520,93866,295,395,2783503.8777590706,16000000.0,4133673,44.03802228709011
519,437520,90206,287,395,2858306.05218199,16000000.0,3950705,43.79647695275259
520,437520,87642,284,395,2870444.3225734094,16000000.0,3846010,43.88318386161886
521,437520,71178,271,395,3396474.58014656,16000000.0,2963794,41.63918626541909
522,437520,46237,229,395,3615739.915387381,16000000.0,1909650,41.30133875467699
523,437520,30807,213,395,3610112.913044121,16000000.0,1420807,46.11961567176291
524,437520,27050,209,395,3594715.8179985397,16000000.0,1302911,48.166765249537896
525,437520,74756,269,395,3085438.761533331,16000000.0,3258097,43.583083632083046
526,437520,31388,214,395,3627000.5758170206,16000000.0,1430494,45.57455078373901
527,437520,28385,211,395,3632298.7206898406,16000000.0,1324705,46.669191474370265
528,437520,27830,210,395,3617296.2867759396,16000000.0,1315775,47.27901545095221
529,437520,69138,264,395,3303652.6587068895,16000000.0,2925070,42.307703433712284
530,437520,61127,240,395,3154943.2563330894,16000000.0,2703255,44.223583686423346
531,437520,89573,285,395,2783906.5289536305,16000000.0,3970733,44.32957476025142
532,437520,32649,215,395,3629968.7380136102,16000000.0,1464747,44.86345676743545
533,437520,30303,212,395,3593757.4616024205,16000000.0,1413311,46.63930963930964
534,437520,33916,214,395,3529208.0831712317,16000000.0,1568130,46.23569996461847
535,437520,31028,213,395,3607517.3975719204,16000000.0,1426353,45.96986592754931
536,437520,88114,284,395,2803788.59769115,16000000.0,3901808,44.281362780034954
537,437520,35440,214,395,3442155.4836467803,16000000.0,1678565,47.36357223476298
538,437520,72325,261,395,3120348.48675894,16000000.0,3139509,43.4083511925337
539,437520,32443,213,395,3616497.3915649103,16000000.0,1465723,45.17840520297136
540,437520,116549,301,395,1882022.8340953903,16000000.0,5464994,46.89009772713623
541,437520,40036,224,395,3647976.6479857718,16000000.0,1692127,42.26513637726047
542,437520,38783,219,395,3413373.1545354226,16000000.0,1807999,46.61833793156796
543,437520,171045,338,395,-523054.4710869693,16000000.0,8792917,51.40703908328218
544,437520,27056,209,395,3596019.6232974394,16000000.0,1303049,48.161184210526315
545,437520,31509,212,395,3671385.5278548202,16000000.0,1391431,44.159795613951566
546,437520,75266,277,395,3325717.3954513003,16000000.0,3160388,41.98958361012941
547,437520,80350,282,395,3112747.1437934097,16000000.0,3453060,42.97523335407592
548,437520,37245,218,395,3678673.2643734207,16000000.0,1565689,42.03756208887099
549,437520,26022,204,395,3593164.47940467,16000000.0,1268742,48.75651371916071
550,437520,78132,280,395,3235188.49238579,16000000.0,3304246,42.2905595658629
551,437520,27061,209,395,3596069.5323433396,16000000.0,1303060,48.152692066072944
552,437520,27797,209,395,3587466.099070279,16000000.0,1336744,48.08950606180523
553,437520,30111,211,395,3613325.6593512297,16000000.0,1390206,46.16937331872073
554,437520,45339,227,395,3474110.2992291204,16000000.0,1986913,43.82348529963166
555,437520,56944,237,395,3244903.55121631,16000000.0,2511671,44.107737426243325
556,437520,95191,281,395,2492502.4053842793,16000000.0,4328528,45.472029918794846
557,437520,34843,216,395,3589367.820219861,16000000.0,1564468,44.90049651292943
558,437520,34964,216,395,3565912.7724990714,16000000.0,1583450,45.288010525111545
559,437520,88875,284,395,2760334.10931748,16000000.0,3957254,44.526064697609
560,437520,27095,209,395,3597817.1979910396,16000000.0,1303432,48.10599741649751
561,437520,31300,212,395,3589066.375549451,16000000.0,1448963,46.29274760383387
562,437520,169064,344,395,-238929.73274338976,16000000.0,8560937,50.63725571381252
563,437520,69605,253,395,3107908.322543661,16000000.0,3032713,43.57033259104949
564,437520,37404,221,395,3459762.1128478507,16000000.0,1725597,46.134023099133785
565,437520,53609,233,395,3355658.7662745495,16000000.0,2308507,43.061929899830254
566,437520,223275,363,395,-3199318.2945440277,16000000.0,12216692,54.71589743589744
567,437520,34175,214,395,3722136.707964142,16000000.0,1431928,41.89986832479883
568,437520,40007,222,395,3577169.174185791,16000000.0,1732639,43.30839603069463
569,437520,28986,211,395,3609034.9197371295,16000000.0,1364182,47.063478920858344
570,437520,89999,276,395,2585285.93469945,16000000.0,4090734,45.45310503450038
571,437520,54226,230,395,3083083.18102659,16000000.0,2521104,46.492531258068084
572,437520,61852,239,395,3123928.19482241,16000000.0,2729422,44.128273944254026
573,437520,102876,289,395,2240474.0801256206,16000000.0,4749775,46.169903573233796
574,437520,84222,268,395,2657307.223029669,16000000.0,3818510,45.338628861817575
575,437520,45696,226,395,3346652.4026580206,16000000.0,2071795,45.33865108543417
576,437520,26131,204,395,3601989.3271999694,16000000.0,1270516,48.62102483640121
577,437520,76653,272,395,3082403.720390571,16000000.0,3327967,43.416004592122945
578,437520,148708,326,395,452227.546399411,16000000.0,7431420,49.97323614062458
579,437520,26260,204,395,3609751.2447318705,16000000.0,1272770,48.46801218583397
580,437520,38259,218,395,3486074.998364862,16000000.0,1734611,45.338639274419094
581,437520,40436,221,395,3380981.658274261,16000000.0,1880622,46.50860619250173
582,437520,118116,303,395,1808357.34932383,16000000.0,5571149,47.16675979545531
583,437520,115930,304,395,1921145.4381226401,16000000.0,5420551,46.75710342448029
584,437520,118324,304,395,1911745.937963,16000000.0,5513839,46.599497988573745
585,437520,30521,212,395,3599405.9751270204,16000000.0,1417036,46.428229743455326
586,437520,31714,214,395,3503557.58587211,16000000.0,1516249,47.8100838746295
587,437520,44207,225,395,3461479.4342253115,16000000.0,1949291,44.09462302350307
588,437520,83609,283,395,2979952.4400699697,16000000.0,3653756,43.70051071056944
589,437520,89298,285,395,2741296.9015850495,16000000.0,3988703,44.667327375753096
590,437520,32738,213,395,3556241.223578291,16000000.0,1514723,46.26803714338078
591,437520,30638,213,395,3593040.7698756107,16000000.0,1422929,46.44327305959919
592,437520,28412,209,395,3538688.131267539,16000000.0,1383890,48.70794030691257
593,437520,46257,227,395,3247560.225249891,16000000.0,2159266,46.67976738655771
594,437520,81352,271,395,2875944.9852352794,16000000.0,3621051,44.51090323532304
595,437520,38978,220,395,3391241.3789304704,16000000.0,1817669,46.633203345476936
596,437520,44043,226,395,3323373.641424211,16000000.0,2035452,46.21510796267284
597,437520,32002,213,395,3543366.871345791,16000000.0,1499890,46.86863321042435
598,437520,34968,214,395,3557199.3604846527,16000000.0,1584984,45.32669869595058
599,437520,39325,220,395,3516072.06807598,16000000.0,1746350,44.408137317228224
600,437520,94177,280,395,2491354.21379083,16000000.0,4288820,45.539993841383776
601,437520,35908,216,395,3437512.128945841,16000000.0,1702713,47.41876462069734
602,437520,49403,226,395,3174948.4042207305,16000000.0,2300477,46.565532457543064
603,437520,27575,210,395,3611183.8036499396,16000000.0,1311795,47.57189483227561
604,437520,66639,261,395,3365514.869729831,16000000.0,2805161,42.09488437701646
605,437520,34203,213,395,3641860.9172398504,16000000.0,1499058,43.828260678887816
606,437520,27426,209,395,3610676.494926741,16000000.0,1308421,47.70732151972581
607,437520,30475,211,395,3503289.24124448,16000000.0,1468402,48.183822805578345
608,437520,27713,209,395,3557915.470578529,16000000.0,1343815,48.49041965864396
609,437520,49846,228,395,3235814.7343668113,16000000.0,2281706,45.77510733057818
610,437520,51114,229,395,3323691.9639453012,16000000.0,2264520,44.30332198614861
611,437520,37187,217,395,3546384.0924828006,16000000.0,1663206,44.725468577728776
612,437520,102841,286,395,2182391.416434731,16000000.0,4778357,46.46354080570978
613,437520,73311,262,395,3047208.44898024,16000000.0,3217713,43.891271432663586
614,437520,51124,228,395,3039757.3185064704,16000000.0,2447200,47.86792895704561
615,437520,98396,291,395,2426272.526869919,16000000.0,4491378,45.64594089190617
616,437520,27694,207,395,3526458.900565531,16000000.0,1362462,49.197010182711054
617,437520,48633,228,395,3281837.7456354112,16000000.0,2216546,45.5769950445171
618,437520,46937,225,395,3167440.2394772707,16000000.0,2220285,47.30351321984788
619,437520,28450,209,395,3516060.37780421,16000000.0,1394392,49.012021089630935
620,437520,221939,362,395,-3203671.956899705,16000000.0,12164497,54.81009196220583
621,437520,99328,281,395,2134044.7940681595,16000000.0,4672693,47.04305935889175
622,437520,87385,275,395,2616394.7512615495,16000000.0,3978615,45.52972478114093
623,437520,37374,217,395,3401860.940787492,16000000.0,1774592,47.48199282923958
624,437520,77361,260,395,2844439.4619704387,16000000.0,3476205,44.934850893861245
625,437520,46177,225,395,3111177.804419961,16000000.0,2239600,48.500335664941424
626,437520,28968,209,395,3506113.42111092,16000000.0,1415391,48.86050124275062
627,437520,43028,224,395,3440258.1649347604,16000000.0,1919868,44.61903876545505
628,437520,54112,229,395,3186635.19854906,16000000.0,2442256,45.13335304553519
629,437520,64677,253,395,3329043.688828001,16000000.0,2740109,42.366049754936064
630,437520,47105,226,395,3293621.807693341,16000000.0,2147178,45.58280437320879
631,437520,26968,208,395,3567674.0623099795,16000000.0,1312965,48.6860353010976
632,437520,57916,232,395,3114414.4676240403,16000000.0,2596080,44.82491884798674
633,437520,30170,212,395,3536487.3781333216,16000000.0,1449267,48.0366920782234
634,437520,35423,216,395,3476849.735174401,16000000.0,1651683,46.62741721480394
635,437520,32749,212,395,3444990.9198351996,16000000.0,1586939,48.457632294115854
636,437520,46741,227,395,3481751.1513598906,16000000.0,1999196,42.77178494255578
637,437520,33219,211,395,3448321.94813421,16000000.0,1590393,47.87600469610765
638,437520,41630,221,395,3361094.060416721,16000000.0,1930133,46.36399231323565
639,437520,45632,227,395,3388031.02438291,16000000.0,2041760,44.74403927068724
640,437520,76189,269,395,3028769.6257873503,16000000.0,3343404,43.88302773366234
641,437520,53377,232,395,3295428.46090381,16000000.0,2329658,43.64535286733987
642,437520,31387,212,395,3563314.43001184,16000000.0,1466870,46.73495396183133
643,437520,53931,230,395,3036006.1834917003,16000000.0,2530569,46.922345218890804
644,437520,85723,272,395,2611544.77937582,16000000.0,3910513,45.61801383526008
645,437520,77383,261,395,2879576.7680219393,16000000.0,3458817,44.69737539252807
646,437520,34695,213,395,3533884.661224761,16000000.0,1592782,45.90811356103185
647,437520,33175,214,395,3519821.089429631,16000000.0,1553255,46.82004521477016
648,437520,45991,228,395,3605665.1225367314,16000000.0,1878534,40.8456871996695
649,437520,29743,211,395,3516481.7412017207,16000000.0,1441823,48.47604478364657
650,437520,33850,213,395,3417041.3038756596,16000000.0,1633118,48.245731166912854
651,437520,36460,215,395,3331615.2037335304,16000000.0,1780158,48.82495885902359
652,437520,95331,279,395,2305332.4488133197,16000000.0,4432014,46.49079522925386
653,437520,48768,230,395,3550626.0618790314,16000000.0,2018375,41.38728264435696
654,437520,236557,368,395,-4214851.909621901,16000000.0,13310629,56.26816792570078
655,437520,39533,217,395,3597727.650297972,16000000.0,1683650,42.58847039182455
656,437520,41753,224,395,3478683.532757261,16000000.0,1849133,44.28742844825521
657,437520,29201,210,395,3525582.27797844,16000000.0,1414476,48.43930002397178
658,437520,50837,229,395,3251186.460169441,16000000.0,2289798,45.041957629285754
659,437520,49639,229,395,3364962.3963063094,16000000.0,2171306,43.74193678357743
660,437520,32015,212,395,3607479.8523466103,16000000.0,1458877,45.56854599406528
661,437520,92133,282,395,2663529.53972645,16000000.0,4121650,44.73587096914243
662,437520,49176,231,395,3516161.020244661,16000000.0,2048284,41.65210671872458
